Datastream Name;Device ID;Property Name;Time Of Measure;Value;Unit Of Measurement
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T09:00:00Z;55.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T10:00:00Z;49.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T11:00:00Z;46.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T12:00:00Z;40.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T13:00:00Z;32.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T14:00:00Z;27.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T15:00:00Z;25.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T16:00:00Z;23;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T17:00:00Z;22.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T18:00:00Z;25;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T19:00:00Z;27.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T20:00:00Z;27.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T21:00:00Z;31;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T22:00:00Z;35.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-02T23:00:00Z;35;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-03T00:00:00Z;36.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-03T01:00:00Z;36.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-03T02:00:00Z;37.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-03T03:00:00Z;37.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-03T04:00:00Z;38.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-03-03T05:00:00Z;36.5;Percentage(%)
