"TIME";"Date";"Hour";"Irr_vol_m3";"Irr_deficit_m3";"Soil_moisture"
2024-11-02 10:00:00;"2024-11-02";10;24.0970860166718;16.8679602116703;23.8167802366116
2024-11-02 11:00:00;"2024-11-02";11;24.3780837360444;17.0646586152311;23.7660549864376
2024-11-02 12:00:00;"2024-11-02";12;24.6441470119967;17.2509029083977;23.7179291420848
2024-11-02 13:00:00;"2024-11-02";13;24.9103827712181;17.4372679398526;23.6723971144085
2024-11-02 14:00:00;"2024-11-02";14;25.1614054295607;17.6129838006925;23.6268320474396
2024-11-02 15:00:00;"2024-11-02";15;25.368210830697;17.7577475814879;23.5907264628146
2024-11-02 16:00:00;"2024-11-02";16;25.530602518217;17.8714217627519;23.5620019621419
2024-11-02 17:00:00;"2024-11-02";17;25.6486195227145;17.9540336659002;23.5406600918572
2024-11-02 18:00:00;"2024-11-02";18;25.76647743207;18.036534202449;23.5182406572766
2024-11-02 19:00:00;"2024-11-02";19;25.8255308351564;18.0778715846095;23.5081261182812
2024-11-02 20:00:00;"2024-11-02";20;25.825495759918;18.0778470319426;23.5078415580554
2024-11-02 21:00:00;"2024-11-02";21;25.8255085983932;18.0778560188752;23.5079457143527
2024-11-02 22:00:00;"2024-11-02";22;25.8255219440034;18.0778653608024;23.5080539853817
2024-11-02 23:00:00;"2024-11-02";23;25.8255357844683;18.0778750491278;23.5081662715632
2024-11-02 00:00:00;"2024-11-02";0;25.8255501074643;18.077885075225;23.5082824729682
2024-11-03 01:00:00;"2024-11-03";1;26.0751277237804;18.2525894066463;23.5084024893411
2024-11-03 02:00:00;"2024-11-03";2;26.0751674796784;18.2526172357749;23.5087219431005
2024-11-03 03:00:00;"2024-11-03";3;26.1488360214652;18.3041852150257;23.4950814005117
2024-11-03 04:00:00;"2024-11-03";4;26.3112382845914;18.417866799214;23.4680065027349
2024-11-03 05:00:00;"2024-11-03";5;26.5469042681258;18.5828329876881;23.424907607397
2024-11-03 06:00:00;"2024-11-03";6;26.8711214545305;18.8097850181714;23.3683876569781
2024-11-03 07:00:00;"2024-11-03";7;27.1067591244575;18.9747313871202;23.3270224418521
2024-11-03 08:00:00;"2024-11-03";8;27.4012937888685;19.1809056522079;23.2763333906702
2024-11-03 09:00:00;"2024-11-03";9;27.6807034916805;19.3764924441763;23.2263096109701
2024-11-03 10:00:00;"2024-11-03";10;27.9452585508867;19.5616809856207;23.1788479544087
2024-11-03 11:00:00;"2024-11-03";11;28.2100278333266;19.7470194833286;23.1339470229863
2024-11-03 12:00:00;"2024-11-03";12;28.4596196121051;19.9217337284736;23.0890092115866
2024-11-03 13:00:00;"2024-11-03";13;28.6944057315238;20.0860840120667;23.0466292402278
2024-11-03 14:00:00;"2024-11-03";14;28.9294435687189;20.2506104981033;23.0068056891017
2024-11-03 15:00:00;"2024-11-03";15;29.1200968315598;20.3840677820919;22.9727627941166
2024-11-03 16:00:00;"2024-11-03";16;29.2666380773948;20.4866466541763;22.9461108737126
2024-11-03 17:00:00;"2024-11-03";17;29.3691053325627;20.5583737327939;22.9268563966418
2024-11-03 18:00:00;"2024-11-03";18;29.4865285937995;20.6405700156597;22.9072374280439
2024-11-03 19:00:00;"2024-11-03";19;29.5450755399524;20.6815528779667;22.896355872341
2024-11-03 20:00:00;"2024-11-03";20;29.5449335367417;20.6814534757192;22.8953750771886
2024-11-03 21:00:00;"2024-11-03";21;29.544941337568;20.6814589362976;22.8954289553722
2024-11-03 22:00:00;"2024-11-03";22;29.5449499241783;20.6814649469248;22.8954882608832
2024-11-03 23:00:00;"2024-11-03";23;29.5449592631971;20.6814714842379;22.8955527632401
2024-11-03 00:00:00;"2024-11-03";0;29.5449693210083;20.6814785247058;22.8956222303041
2024-11-04 01:00:00;"2024-11-04";1;29.8388934987387;20.8872254491171;22.8956964284695
2024-11-04 02:00:00;"2024-11-04";2;29.8386578736766;20.8870605115736;22.8940850921325
2024-11-04 03:00:00;"2024-11-04";3;29.9267282519041;20.9487097763328;22.8797248209025
2024-11-04 04:00:00;"2024-11-04";4;30.1025677148522;21.0717974003965;22.8492475961699
2024-11-04 05:00:00;"2024-11-04";5;30.3660859014639;21.2562601310247;22.8026631890996
2024-11-04 06:00:00;"2024-11-04";6;30.7171447933667;21.5020013553567;22.7399822170653
